,Country,University,Website,lat,lng
1508,Colombia,Universidad del AtlÃ¡ntico,www.uniatlantico.edu.co,11.0199172,-74.871631
1509,Colombia,Universidad del Cauca,www.ucauca.edu.co,2.4407618,-76.60487920000001
1510,Colombia,Universidad del Magdalena,www.unimagdalena.edu.co,11.2264541,-74.1870703
1511,Colombia,Universidad del Norte,www.uninorte.edu.co,11.0194794,-74.8504209
1512,Colombia,Universidad de Los Andes,www.uniandes.edu.co,4.6028443,-74.06484329999999
1513,Colombia,Universidad de Los Llanos,www.unillanos.edu.co,4.0723717,-73.5814967
1514,Colombia,Universidad del QuindÃ­o,www.uniquindio.edu.co,0.0,0.0
1515,Colombia,Universidad del Rosario,www.urosario.edu.co,4.7748048,-74.03533399999999
1516,Colombia,Universidad del SinÃº,www.unisinucartagena.edu.co,0.0,0.0
1517,Colombia,Universidad del Tolima,www.ut.edu.co,5.0074036,-74.47046069999999
1518,Colombia,Universidad del Valle del Cauca,www.univalle.edu.co,3.3759439,-76.5333902
1519,Colombia,Universidad de Manizales,www.umanizales.edu.co,5.076789599999999,-75.5202612
1520,Colombia,Universidad de MedellÃ­n,www.udem.edu.co,6.230946299999999,-75.61138629999999
1521,Colombia,Universidad de NariÃ±o,www.udenar.edu.co,24.8126275,-107.4327794
1522,Colombia,Universidad de Pamplona,www.unipamplona.edu.co,7.385945599999999,-72.6499953
1523,Colombia,Universidad de San Buenaventura,www.usb.edu.co,6.254584899999999,-75.5732311
1524,Colombia,Universidad de San Buenaventura Medellin,www.usbmed.edu.co,6.254584899999999,-75.5732311
1525,Colombia,Universidad de Sucre,www.unisucre.edu.co,9.316418700000002,-75.3884005
1526,Colombia,"Universidad Distral ""Francisco José de Caldas""",www.udistrital.edu.co,4.6279338,-74.06543239999999
1527,Colombia,Universidad EAFIT,www.eafit.edu.co,6.2006329,-75.5784675
1528,Colombia,Universidad El Bosque,www.unbosque.edu.co,4.710225299999999,-74.03192659999999
1529,Colombia,Universidad Externado de Colombia,www.uexternado.edu.co,4.595202800000001,-74.06857169999999
1530,Colombia,Universidad Francisco de Paula Santander,www.ufps.edu.co,7.899164899999999,-72.4874894
1531,Colombia,Universidad ICESI,www.icesi.edu.co,3.3418848,-76.5307366
1532,Colombia,Universidad INCCA de Colombia,www.unincca.edu.co,4.6115164,-74.0725171
1533,Colombia,Universidad Industrial de Santander,www.uis.edu.co,7.1393384,-73.1202364
1534,Colombia,Universidad La Gran Colombia,www.ugrancolombia.edu.co,4.5996111,-74.07297989999999
1535,Colombia,Universidad Libre de Colombia,www.unilibre.edu.co,4.594805,-74.075549
1536,Colombia,Universidad Mariana,www.umariana.edu.co,1.223827,-77.283342
1537,Colombia,Universidad Metropolitana,www.unimetro.edu.co,18.3870373,-66.0614433
1538,Colombia,Universidad Militar Nueva Granada,www.umng.edu.co,4.683173899999999,-74.0421566
1539,Colombia,Universidad Nacional Abierta y a Distancia,www.unad.edu.co,7.119431,-73.11567629999999
1540,Colombia,Universidad Nacional de Colombia,www.unal.edu.co,4.638193800000001,-74.08404639999999
1541,Colombia,Universidad Pedagogica Nacional,www.pedagogica.edu.co,4.6585208,-74.0584446
1542,Colombia,Universidad PedagÃ³gica y TecnolÃ³gica de Colombia,www.uptc.edu.co,5.551978999999999,-73.35665399999999
1543,Colombia,Universidad Piloto de Colombia,www.unipiloto.edu.co,4.632502,-74.0653445
1544,Colombia,Universidad Pontificia Bolivariana,www.upb.edu.co,6.242536899999999,-75.58923899999999
1545,Colombia,Universidad Popular del Cesar,www.unicesar.edu.co,10.5006501,-73.26952349999999
1546,Colombia,Universidad Santiago de Cali,www.usaca.edu.co,3.4027511,-76.5478025
1547,Colombia,Universidad Santo TomÃ¡s,www.usta.edu.co,4.638186000000001,-74.06416
1548,Colombia,Universidad Sergio Arboleda,www.usergioarboleda.edu.co,10.9992932,-74.7971146
1549,Colombia,Universidad Surcolombiana,www.usurcolombia.com,2.3857903,-75.9044424
1550,Colombia,"Universidad TecnolÃ³gica del Choco ""Diego Luis Cordoba""",www.utch.edu.co,5.681776000000001,-76.647724
1551,Colombia,Universidad TecnolÃ³gica de Pereira,www.utp.edu.co,4.7932954,-75.688591
1552,Comoros,Université des Comores,www.univ-comores.km,0.0,0.0
1553,"Congo, Democratic Republic of the",Université Adventiste de Lukanga,www.uniluk.net,-0.06012580000000001,29.3010296
1554,"Congo, Democratic Republic of the",Université Catholique de Bukavu,www.ucbukavu.ac.cd,-2.4043986,28.8391542
1555,"Congo, Democratic Republic of the",Université Chrétienne Bilingue du Congo,www.ucbc.org,0.5299594,29.4920522
1556,"Congo, Democratic Republic of the",Université de Bandundu Ville,www.uniband.org,0.0,0.0
1557,"Congo, Democratic Republic of the",Université de Goma,www.unigom.org,-1.6776268,29.21700239999999
1558,"Congo, Democratic Republic of the",Université de Kamina,www.ukamina.org,0.0,0.0
1559,"Congo, Democratic Republic of the",Université de Kikwite,www.unikik.net,-5.0388988,18.82209599999999
1560,"Congo, Democratic Republic of the",Université de Kindu,www.univ-kindu.cd,-2.9387543,25.9255027
1561,"Congo, Democratic Republic of the",Université de Kinshasa,www.unikin.cd,-4.4193539,15.3092643
1562,"Congo, Democratic Republic of the",Université de Kisangani,www.unikis.ac.cd,0.5138171,25.1763175
1563,"Congo, Democratic Republic of the",Université de Kolwezi,www.unikol.ac.cd,0.0,0.0
1564,"Congo, Democratic Republic of the",Université de Lubumbashi,www.unilu.ac.cd,-11.6125688,27.4767439
1565,"Congo, Democratic Republic of the",Université de l'Uélé,www.uniuele.ac.cd,0.0,0.0
1566,"Congo, Democratic Republic of the",Université de Mbujimayi,www.uomcd.net,-6.113160499999999,23.6008
1567,"Congo, Democratic Republic of the",Université Kongo,www.universitekongo.org,-5.262975999999999,14.8579578
1568,"Congo, Democratic Republic of the",Université Libre des Pays des Grands Lac,www.ulpgl.net,-1.6638139,29.184199
1569,"Congo, Democratic Republic of the",Université Protestante au Congo,www.upc.ac.cd,-4.3333545,15.2973867
1570,"Congo, Democratic Republic of the",Université Shalom de Bunia,www.unishabunia.org,1.5534578,30.24524870000001
1571,"Congo, Republic of the",University Marien Ngouabi Brazzaville,www.umng.cg,-4.275361,15.251524
1572,Costa Rica,Instituto TecnolÃ³gico de Costa Rica,www.itcr.ac.cr,9.8559085,-83.9115143
1573,Costa Rica,Universidad Adventista de Centro América,www.unadeca.ac.cr,10.0329375,-84.2165995
1574,Costa Rica,Universidad AutÃ³noma de Centro América,www.uaca.ac.cr,9.918654199999999,-84.0243977
1575,Costa Rica,Universidad Autonoma Monterrey,www.unam.ac.cr,25.6914925,-100.3493463
1576,Costa Rica,Universidad Braulio Carrillo,www.universidadbrauliocarrillo.com,9.9363008,-84.0913534
1577,Costa Rica,Universidad CatÃ³lica Anselmo Llorente,www.ucatolica.ac.cr,10.3270562,-84.4267321
1578,Costa Rica,Universidad Central,www.universidadcentral.com,4.605612699999999,-74.0686655
1579,Costa Rica,Universidad de Cartago Florencio del Castillo,www.uca.ac.cr,9.858430700000001,-83.9175729
1580,Costa Rica,Universidad de Costa Rica,www.ucr.ac.cr,9.936693100000001,-84.05408940000001
1581,Costa Rica,Universidad de Iberoamérica,www.unibe.ac.cr,0.0,0.0
1582,Costa Rica,Universidad de La Salle,www.ulasalle.ac.cr,4.6445934,-74.0601856
1583,Costa Rica,Universidad del Turismo,www.utur.ac.cr,9.936086399999999,-84.0963453
1584,Costa Rica,Universidad de San José,www.universidadsanjosecr.com,37.3351874,-121.8810715
1585,Costa Rica,Universidad Empresarial,www.unem.edu,9.9224711,-84.06158520000001
1586,Costa Rica,Universidad Estatal a Distancia,www.uned.ac.cr,10.4382934,-85.09363350000001
1587,Costa Rica,Universidad Fidélitas,www.ufidelitas.ac.cr,0.0,0.0
1588,Costa Rica,Universidad Fundepos Alma Mater,www.fundepos.ac.cr,9.949391199999999,-84.11056099999999
1589,Costa Rica,Universidad Hispanoamericana,www.uhispanoamericana.ac.cr,9.9569108,-84.0680088
1590,Costa Rica,Universidad Internacional de las Américas,www.uia.ac.cr,9.935612,-84.067639
1591,Costa Rica,Universidad Isaac Newton,www.isaacnewtoncr.com,9.9370507,-84.0913899
1592,Costa Rica,Universidad Latina de Costa Rica,www.ulatina.ac.cr,9.9850763,-84.10887609999999
1593,Costa Rica,Universidad Latinoamericana de Ciencia y TecnologÃ­a,www.ulacit.ac.cr,9.940953,-84.07776299999999
1594,Costa Rica,Universidad Libre de Costa Rica,www.ulicori.ac.cr,9.932099,-84.06786300000002
1595,Costa Rica,Universidad Metropolitana Castro Carazo,www.umca.net,9.9747891,-84.8466021
1596,Costa Rica,Universidad Nacional,www.una.ac.cr,4.638193800000001,-74.08404639999999
1597,Costa Rica,Universidad para la CooperaciÃ³n Internacional,www.uci.ac.cr,9.938502000000002,-84.06157499999999
1598,Costa Rica,Universidad San Juan de la Cruz,www.universidadsanjuan.ac.cr,9.9985029,-84.1290549
1599,Costa Rica,Universidad San Juan de la Cruz,www.sjdlc.com,9.9985029,-84.1290549
1600,Costa Rica,Universidad San Marcos,www.usam.ac.cr,9.935182,-84.073629
1601,Costa Rica,Universidad Santa Paula,www.uspsantapaula.com,9.9096048,-84.0204468
1602,Costa Rica,Universidad Veritas,www.uveritas.ac.cr,9.925783000000001,-84.06456
1603,Costa Rica,University for Peace,www.upeace.org,9.919478499999999,-84.2727488
1604,Cote d'Ivoire,Université d'Abobo-Adjamé,www.uabobo.ci,5.3892554,-4.0191043
1605,Cote d'Ivoire,Université de Bouaké,www.ubouake.ci,7.6864226,-5.0667005
1606,Cote d'Ivoire,Université de Cocody,www.univ-cocody.ci,5.347049900000001,-3.985291599999999
1607,Croatia,University North,www.unin.hr,38.3714983,-77.5304944
1608,Croatia,University of Dubrovnik,www.unidu.hr,42.6440794,18.1003189
1609,Croatia,University of Osijek,www.unios.hr,45.5609596,18.6959317
1610,Croatia,University of Pula,www.unipu.hr,44.8673855,13.8541822
1611,Croatia,University of Rijeka,www.uniri.hr,45.3277614,14.4667629
1612,Croatia,University of Split,www.unist.hr,43.512161,16.441861
1613,Croatia,University of Zadar,www.unizd.hr,44.1143064,15.23817319999999
1614,Croatia,University of Zagreb,www.unizg.hr,45.81057029999999,15.9698015
1615,Croatia,Zagreb School of Economics and Management,www.zsem.hr,45.8272746,15.9985587
1616,Cuba,"Instituto Superior Minero MetalÃºrgico ""Dr. Antonio NÃºÃ±ez Jiménez""",www.ismm.edu.cu,0.0,0.0
1617,Cuba,Instituto Superior Politécnico José Antonio EcheverrÃ­a,www.cujae.edu.cu,23.0549187,-82.4159963
1618,Cuba,Universidad Central de Las Villas,www.uclv.edu.cu,22.43674489999999,-79.9006248
1619,Cuba,Universidad de Camagüey,www.reduc.edu.cu,0.0,0.0
1620,Cuba,Universidad de Ciego de Avila,www.unica.cu,21.8848964,-78.6917639
1621,Cuba,Universidad de Cienfuegos,www.ucf.edu.cu,22.1725622,-80.450542
1622,Cuba,Universidad de Granma,www.udg.co.cu,20.6753815,-103.3589843
1623,Cuba,Universidad de HolguÃ­n,www.uho.edu.cu,20.8862281,-76.2676098
1624,Cuba,Universidad de La Habana,www.uh.cu,23.1368405,-82.3815061
1625,Cuba,Universidad de Matanzas Camilo Cienfuegos,www.umcc.cu,23.0357732,-81.5095795
1626,Cuba,Universidad de Oriente,www.uo.edu.cu,10.4720836,-64.1543083
1627,Cuba,Universidad de Pinar del RÃ­o,www.upr.edu.cu,22.4144206,-83.6846477
1628,Cuba,"Universidad PedagÃ³gica ""José MartÃ­"", Camagüey",www.ispcmw.rimed.cu,0.0,0.0
1629,Cyprus,Americanos College,www.ac.ac.cy,35.169473,33.359957
1630,Cyprus,Cyprus College,www.cycollege.ac.cy,34.67917080000001,33.0253004
1631,Cyprus,Cyprus International Institute of Management (CIIM),www.ciim.ac.cy,35.1529859,33.3832649
1632,Cyprus,Cyprus International University,www.ciu.edu.tr,35.2218732,33.4170267
1633,Cyprus,Cyprus University of Technology,www.cut.ac.cy,34.6766777,33.04453610000001
1634,Cyprus,Eastern Mediterranean University,www.emu.edu.tr,35.143911,33.909568
1635,Cyprus,European University Cyprus,www.euc.ac.cy,35.1595228,33.3386192
1636,Cyprus,European University of Lefke,www.lefke.edu.tr,35.1302295,32.8303099
1637,Cyprus,Frederick University,www.frederick.ac.cy,34.6958349,33.0160846
1638,Cyprus,Girne American University,www.gau.edu.tr,35.333249,33.27529
1639,Cyprus,Intercollege,www.intercollege.ac.cy,35.16582,33.314438
1640,Cyprus,Near East University,www.neu.edu.tr,35.22901239999999,33.3246763
1641,Cyprus,Open University of Cyprus,www.ouc.ac.cy,35.1130681,33.3774119
1642,Cyprus,The CTL Eurocollege,www.ctleuro.ac.cy,34.697122,33.03314799999999
1643,Cyprus,University of Cyprus,www.ucy.ac.cy,35.1600014,33.37701750000001
1644,Cyprus,University of Nicosia,www.unic.ac.cy,35.16582,33.314438
1645,Czech Republic,"Academy of Performing Arts, Film and TV Fakulty",www.famu.cz,34.0764923,-118.4399493
1646,Czech Republic,Anglo-American University,www.aauni.edu,50.08989810000001,14.4090112
1647,Czech Republic,Brno University of Technology,www.vutbr.cz,49.20171999999999,16.6033168
1648,Czech Republic,Cevro Institut College,www.vsci.cz,50.0810156,14.422235
1649,Czech Republic,Charles University Prague,www.cuni.cz,50.0871106,14.4234889
1650,Czech Republic,Czech Technical University of Prague,www.cvut.cz,50.1030364,14.3912841
1651,Czech Republic,Czech University of Agriculture Prague,www.czu.cz,50.130001,14.373443
1652,Czech Republic,Masaryk University,www.muni.cz,49.19862990000001,16.605384
1653,Czech Republic,Mendel University of Agriculture and Forestry,www.mendelu.cz,49.2098917,16.6161904
1654,Czech Republic,Palacky University,www.upol.cz,49.5954268,17.2600153
1655,Czech Republic,Prague College,www.praguecollege.cz,50.0785735,14.4401135
1656,Czech Republic,Prague Institute of Chemical Technology,www.vscht.cz,50.10330099999999,14.389611
1657,Czech Republic,Prague International University,www.mpu-prague.cz,50.0569407,14.3278318
1658,Czech Republic,Silesian University,www.slu.cz,50.2607501,19.0287157
1659,Czech Republic,Technical University of Liberec,www.vslib.cz,50.7729964,15.0744646
1660,Czech Republic,Technical University of Mining and Metallurgy Ostrava,www.vsb.cz,49.83368259999999,18.1636092
1661,Czech Republic,Tiffin University Prague,www.tiffinprague.cz,41.1184446,-83.1845635
1662,Czech Republic,Tomas Bata University in Zlin,www.utb.cz,49.2229463,17.66691519999999
1663,Czech Republic,University of Economics Prague,www.vse.cz,50.08421810000001,14.4412034
1664,Czech Republic,University of Education Hradec Kralove,www.vsp.cz,50.2099212,15.82643590000001
1665,Czech Republic,University of Jan Evangelista Purkyne,www.ujep.cz,50.66541900000001,14.025383
1666,Czech Republic,University of New York in Prague,www.unyp.cz,50.07350580000001,14.4339937
1667,Czech Republic,"University of Northern Virginia, Prague Campus",www.unva.cz,38.831636,-77.20712
1668,Czech Republic,University of Ostrava,www.osu.cz,49.8271023,18.2624559
1669,Czech Republic,University of Pardubice,www.upce.cz,50.04816,15.7694
1670,Czech Republic,University of South Bohemia,www.jcu.cz,48.977013,14.448949
1671,Czech Republic,University of Veterinary and Pharmaceutical Science,www.vfu.cz,49.217849,16.59759499999999
1672,Czech Republic,University of West Bohemia,www.zcu.cz,49.723644,13.351554
1673,Denmark,Aalborg Business College,www.ah.dk,57.053436,9.909854999999999
1674,Denmark,Aalborg University,www.auc.dk,57.0145665,9.981852700000001
1675,Denmark,Aarhus School of Architecture,www.a-aarhus.dk,56.1612494,10.2124633
1676,Denmark,Aarhus School of Business,www.hha.dk,56.161993,10.182183
1677,Denmark,Aarhus Technical College,www.ats.dk,56.18440200000001,10.191572
1678,Denmark,Aarhus University,www.au.dk,56.1681384,10.2030118
1679,Denmark,Copenhagen Business School,www.cbs.dk,55.681611,12.529679
1680,Denmark,Copenhagen University,www.ku.dk,55.6802303,12.5724096
1681,Denmark,Danish Business Academy,www.ddea.dk,55.68194,12.576055
1682,Denmark,Danish University of Education,www.dpu.dk,31.4537165,74.2990136
1683,Denmark,Engineering College of Aarhus,www.iha.dk,56.15867850000001,10.2155954
1684,Denmark,Engineering College of Copenhagen,www.ihk.dk,55.7310905,12.3970093
1685,Denmark,International Business School of Scandinavia,www.ibss.eu,55.73928699999999,12.493912
1686,Denmark,International People's College,www.ipc.dk,56.028445,12.589787
1687,Denmark,IT University of Copenhagen,www.itu.dk,55.65963499999999,12.590958
1688,Denmark,Knightsbridge University,www.knightsbridgeuniversity.com,40.783928,-73.7267446
1689,Denmark,Lutheran School Of Theology In Aarhus,www.teologi.dk,56.17201619999999,10.196165
1690,Denmark,Odense University,www.ou.dk,55.3706746,10.4280674
1691,Denmark,Roskilde University,www.ruc.dk,55.65320699999999,12.14078
1692,Denmark,Royal Academy of Music,www.musik-kons.dk,51.52333399999999,-0.1518291
1693,Denmark,"Royal Danish Academy of Fine Arts, School of Architecture",www.karch.dk,55.680234,12.587023
1694,Denmark,"Royal Danish Academy of Fine Arts, School of Visual Art",www.kunstakademiet.dk,55.680234,12.587023
1695,Denmark,Royal Danish Academy of Music,www.dkdm.dk,55.68221,12.552525
1696,Denmark,Royal Danish School of Educational Sciences,www.dlh.dk,0.0,0.0
1697,Denmark,Royal Danish School of Pharmacy,www.dfh.dk,0.0,0.0
1698,Denmark,Royal School of Library and Information Science,www.db.dk,55.656189,12.598737
1699,Denmark,Royal Veterinary and Agricultural University,www.kvl.dk,55.67957699999999,12.5420772
1700,Denmark,Southern Denmark Business School,www.hhs.dk,55.490714,8.449171999999999
1701,Denmark,Technical University of Denmark,www.dtu.dk,55.78557419999999,12.521381
1702,Denmark,Tietgen Business College,www.tietgen.dk,55.38905699999999,10.331214
1703,Denmark,University of Southern Denmark,www.sdu.dk,55.3706746,10.4280674
1704,Djibouti,Université de Djibouti,www.univ.edu.dj,11.5937304,43.15026629999999
1705,Dominica,All Saints University School of Medicine,www.allsaintsuniversity.org,15.299863,-61.387956
1706,Dominica,Ballsbridge University ,www.acedu.org,53.3299703,-6.2316706
1707,Dominica,Dominica State College,www.dsc.dm,15.30997,-61.379173
1708,Dominica,New World University,www.newworld.ac,28.5970546,-81.29522630000001
1709,Dominica,Ross University Caribbean School of Medicine,medical.rossu.edu,15.5568017,-61.4587328
1710,Dominica,Université Multiculturelle Internationale,www.umi.edu,0.0,0.0
1711,Dominican Republic,Instituto TecnolÃ³gico de Santo Domingo,www.intec.edu.do,18.487876,-69.96229199999999
1712,Dominican Republic,Pontificia Universidad CatÃ³lica Madre y Maestra (PUCMM),www.pucmm.edu.do,19.4445363,-70.683252
1713,Dominican Republic,Universidad Abierta Para Adultos,www.uapa.edu.do,19.4261597,-70.6724254
1714,Dominican Republic,Universidad Adventista Dominicana,www.unad.edu.do,18.4588471,-69.9486131
1715,Dominican Republic,Universidad Agroforestal Fernando A.MeriÃ±o,www.uafam.edu.do,0.0,0.0
1716,Dominican Republic,Universidad APEC,www.unapec.edu.do,18.473671,-69.9135307
1717,Dominican Republic,Universidad AutÃ³noma de Santo Domingo,www.uasd.edu.do,18.4634839,-69.9181258
1718,Dominican Republic,Universidad CatÃ³lica de Santo Domingo,www.ucsd.edu.do,18.4623542,-69.9226731
1720,Dominican Republic,Universidad CatÃ³lica Nordestana,www.ucne.edu.do,19.3363844,-70.2661312
1721,Dominican Republic,Universidad CatÃ³lica TecnolÃ³gica del Cibao,www.ucateci.edu.do,19.2317784,-70.5186843
1722,Dominican Republic,Universidad Central del Este,www.uce.edu.do,18.4594777,-69.2944583
1723,Dominican Republic,Universidad Central Dominicana de Estudio Profesionales,66.98.64.31,0.0,0.0
1724,Dominican Republic,Universidad de la Tercera Edad,www.ute.edu.do,18.4504781,-69.9562435
1725,Dominican Republic,Universidad del Caribe,www.unicaribe.edu.do,21.2013714,-86.82391559999999
1726,Dominican Republic,Universidad Dominicana O&M,www.udoym.edu.do,18.4495375,-69.9294475
1727,Dominican Republic,Universidad Dominico-Americana,www.icda.edu.do,18.4560947,-69.9243255
1728,Dominican Republic,Universidad Eugenio Maria de Hostos,www.uniremhos.edu.do,18.4574648,-69.9254417
1729,Dominican Republic,Universidad Experimental Felix Adam,www.unefa.edu.do,18.4470618,-69.96938380000002
1730,Dominican Republic,Universidad Federico HenrÃ­quez y Carvajal,www.ufhec.edu.do,18.459289,-69.97689
1731,Dominican Republic,Universidad Iberoamericana,www.unibe.edu.do,19.3706624,-99.2640843
1732,Dominican Republic,Universidad Interamericana,www.unica.edu.do,17.977318,-66.1104191
1733,Dominican Republic,Universidad Nacional Evangélica,www.unev-rd.edu.do,0.0,0.0
1734,Dominican Republic,Universidad Nacional Pedro HenrÃ­quez UreÃ±a,www.unphu.edu.do,18.485813,-69.948334
1735,Dominican Republic,Universidad OdontolÃ³gica Dominicana,www.uod.edu.do,0.0,0.0
1736,Dominican Republic,Universidad TecnolÃ³gica del Sur,www.utesur.edu.do,27.367899,-109.9328041
1737,Dominican Republic,Universidad TecnolÃ³gica de Santiago,www.utesa.edu,19.432889,-70.69265399999999
1739,Ecuador,Brookdale Community College,www.brookdale.edu.ec,40.3255319,-74.1330289
1740,Ecuador,Escuela Politécnica de Chimborazo,www.espoch.edu,-1.6579361,-78.6763423
1741,Ecuador,Escuela Politécnica del Ejercito,www.espe.edu.ec,-0.3145357,-78.4436917
1742,Ecuador,Escuela Politécnica Nacional,www.epn.edu.ec,-0.2101867,-78.48869119999999
1743,Ecuador,Escuela Superior Politécnica del Litoral,www.espol.edu.ec,-2.1481458,-79.9644885
1744,Ecuador,Pontificia Universidad CatÃ³lica del Ecuador,www.puce.edu.ec,-0.2093806,-78.49158
1745,Ecuador,Universidad Agraria del Ecuador,www.uagraria.edu.ec,-2.144523,-79.5742159
1746,Ecuador,Universidad Andina SimÃ³n BolÃ­var,www.uasb.edu.ec,-19.0492896,-65.259068
1747,Ecuador,Universidad Casa Grande,www.casagrande.edu.ec,-2.167428,-79.917963
1748,Ecuador,Universidad Catolica de Azogues,www.ucaazo.edu.ec,-2.7527867,-78.8478195
1749,Ecuador,Universidad CatÃ³lica de Cuenca,www.ucacue.edu.ec,-2.900787299999999,-79.00013369999999
1750,Ecuador,Universidad CatÃ³lica de Santiago de Guayaquil,www.ucsg.edu.ec,0.0,0.0
1751,Ecuador,Universidad Central del Ecuador,www.ucentral.edu.ec,-0.2006319,-78.50189569999999
1752,Ecuador,Universidad de Cuenca,www.ucuenca.edu.ec,-2.9008206,-79.0102536
1753,Ecuador,Universidad de Especialidades del EspÃ­ritu Santo,www.uees.edu.ec,-2.1325098,-79.8654394
1754,Ecuador,Universidad de Especialidades TurÃ­sticas ,www.uct.edu.ec,-0.111842,-78.502219
1755,Ecuador,Universidad de Guayaquil,www.ug.edu.ec,0.0,0.0
1756,Ecuador,Universidad del Azuay,www.uazuay.edu.ec,-2.9189772,-79.00198870000001
1757,Ecuador,Universidad del Pacifico,www.upacifico.edu.ec,-12.0838031,-77.0484409
1758,Ecuador,Universidad Estatal de BolÃ­var,www.ueb.isfun.net,-1.5711162,-79.0072775
1759,Ecuador,Universidad Internacional del Ecuador,www.internacional.edu.ec,-0.244794,-78.471181
1760,Ecuador,"Universidad Internacional SEK, Quito",www.sek.edu,-0.093204,-78.4849977
1761,Ecuador,"Universidad Laica ""Eloy Alfaro"" de Manabi",www.uleam.edu.ec,-0.9545102999999996,-80.7465271
1762,Ecuador,"Universidad Laica ""Vicente Rocafuerte"" de Guayaquil",www.ulaicavr.com,-2.1757096,-79.8907564
1763,Ecuador,Universidad Nacional de Chimborazo,www.unach.edu.ec,-1.6527022,-78.64221529999999
1764,Ecuador,Universidad Nacional de Loja,www.unl.edu.ec,-4.0329396,-79.2025477
1765,Ecuador,Universidad Politécnica Salesiana,www.ups.edu.ec,-2.8863481,-78.98926840000001
1766,Ecuador,Universidad San Francisco de Quito,www.usfq.edu.ec,-0.19689,-78.4357443
1767,Ecuador,Universidad Santa MarÃ­a Campus Guayaquil,www.usm.edu.ec,-2.1644288,-79.9247054
1768,Ecuador,Universidad Técnica de Ambato,www.uta.edu.ec,-1.2690951,-78.6235598
1769,Ecuador,Universidad Técnica de Babahoyo,www.utb.edu.ec,-1.8005421,-79.51192139999999
1770,Ecuador,Universidad Técnica de Cotopaxi,www.utc.edu.ec,-0.9179280000000001,-78.6328867
1771,Ecuador,"Universidad Técnica de Esmeraldas ""Luis Vargas Torres""",www.utelvt.edu.ec,0.9737290999999999,-79.66626409999999
1772,Ecuador,Universidad Técnica del Norte,www.utn.edu.ec,0.3581583,-78.1115408
1773,Ecuador,Universidad Técnica de Machala,www.utmachala.edu.ec,-3.2454685,-79.9650827
1774,Ecuador,Universidad Técnica de ManabÃ­,www.utm.edu.ec,-1.0441708,-80.4559117
1775,Ecuador,Universidad Técnica Estatal de Quevedo,www.uteq.edu.ec,-1.0126968,-79.4695096
1776,Ecuador,Universidad Técnica Particular de Loja,www.utpl.edu.ec,-3.9869567,-79.1993367
1777,Ecuador,Universidad TecnolÃ³gica América,www.unita.edu.ec,0.0,0.0
1778,Ecuador,Universidad TecnolÃ³gica Equinoccial,www.ute.edu.ec,-0.1843794,-78.4933552
1779,Ecuador,Universidad TecnolÃ³gica Indoamérica,www.indoamerica.edu.ec,0.0,0.0
1780,Ecuador,Universidad Tecnologica Israel,www.uisrael.ec,-0.197319,-78.49227499999999
1781,Ecuador,Universidad TecnolÃ³gica San Antonio de Machala,www.utsam.edu.ec,-3.264578,-79.9505621
1782,Egypt,Ain Shams University,www.shams.edu.eg,30.07625319999999,31.2861174
1783,Egypt,Akhbar El Yom Academy,www.akhbaracademy.edu.eg,29.9399071,30.8906221
1784,Egypt,Al Azhar University,www.azhar.edu.eg,30.0575035,31.3148895
1785,Egypt,Alexandria University,www.alex.edu.eg,31.2105164,29.9132281
1786,Egypt,American University in Cairo,www.aucegypt.edu,30.0187915,31.49985859999999
1787,Egypt,Arab Academy for Science & Technology,www.aast.edu,35.5308829,35.776339
1788,Egypt,Arab Open University,www.aou.edu.eg,23.5910481,58.45713079999999
1789,Egypt,Assiut University,www.aun.edu.eg,27.1888822,31.168589
1790,Egypt,Benha University,www.bu.edu.eg,30.47116500000001,31.1816293
1791,Egypt,Beni Suef University,www.bsu.edu.eg,29.0820497,31.102335
1792,Egypt,Cairo University,www.cu.edu.eg,30.0223946,31.20681509999999
1793,Egypt,Damanhour University,www.damanhour.edu.eg,31.0364566,30.45746139999999
1794,Egypt,Damietta University,www.du.edu.eg,31.4240422,31.6491897
1795,Egypt,Delta University,www.deltauniv.edu.eg,33.7453784,-90.7354508
1796,Egypt,El Shorouk Academy,www.elshoroukacademy.edu.eg,30.1191809,31.60624200000001
1797,Egypt,Fayoum University,www.fayoum.edu.eg,29.3198101,30.8355472
1798,Egypt,Future University,www.futureuniversity.edu.eg,30.02714569999999,31.4917607
1799,Egypt,German University in Cairo,www.guc.edu.eg,29.9866381,31.44142179999999
1800,Egypt,Helwan University,www.helwan.edu.eg,29.8670138,31.316525
1801,Egypt,Higher Technological Institute,www.hti.edu.eg,30.3047951,31.7573017
1802,Egypt,Kafr El-Sheikh University,www.kfs.edu.eg,31.1006794,30.9508472
1803,Egypt,Mansoura University,www.mans.edu.eg,31.0431014,31.35672579999999
1804,Egypt,Menoufia University,www.menofia.edu.eg,30.5655764,31.0130822
1805,Egypt,Military Technical College,www.mtc.edu.eg,30.0804289,31.2962523
1806,Egypt,Minia University,www.minia.edu.eg,28.12319,30.73485
1807,Egypt,Misr International University,www.miuegypt.edu.eg,30.1701457,31.4918564
1808,Egypt,Misr University for Sience and Technology,www.must.edu.eg,29.996468,30.965367
1809,Egypt,Modern Acadmy,www.modern-academy.edu.eg,29.9833932,31.2826924
1810,Egypt,Modern Sciences & Arts University,www.msa.eun.eg,29.9566772,30.9580327
